caminho_imagem,classe
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_16_37_15#027.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-11-20/Occupied/2012-11-20_17_39_42#006.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-20/Occupied/2012-09-20_08_54_21#065.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Empty/2012-09-15_16_57_26#052.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-17/Empty/2012-09-17_12_59_07#014.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_07_56_49#028.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_16_07_13#086.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-10-15/Empty/2012-10-15_16_56_08#017.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Empty/2012-10-27_17_41_09#079.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_08_53_41#082.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-11-20/Empty/2012-11-20_16_24_41#019.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-11-10/Occupied/2012-11-10_10_52_50#037.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-11/Empty/2012-11-11_07_23_48#022.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Occupied/2012-10-11_07_59_35#082.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Empty/2012-09-15_07_52_03#086.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Occupied/2012-10-11_08_00_07#053.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Empty/2012-10-11_15_26_51#038.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-23/Occupied/2012-10-23_09_00_52#083.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-11-11/Empty/2012-11-11_18_24_18#020.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-16/Empty/2012-09-16_14_28_15#098.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-13/Empty/2012-09-13_07_23_29#008.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_10_00_35#031.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-09-21/Occupied/2012-09-21_09_00_17#003.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-11/Empty/2012-11-11_11_13_59#067.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-11-11/Empty/2012-11-11_18_54_19#041.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_12_21_48#098.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_10_39_59#034.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-11-11/Empty/2012-11-11_13_14_04#045.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-26/Occupied/2012-10-26_15_09_51#064.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_07_45_28#009.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_07_39_51#009.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Empty/2012-09-15_07_47_03#053.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Occupied/2012-10-27_08_35_42#051.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Occupied/2012-10-11_07_59_45#050.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-12/Occupied/2012-09-12_14_59_18#065.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-14/Occupied/2012-09-14_11_06_16#079.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_11_42_00#093.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-10-17/Occupied/2012-10-17_10_44_45#066.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Occupied/2012-09-28_11_26_12#075.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Empty/2012-10-27_09_30_44#039.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Sunny/2012-09-13/Occupied/2012-09-13_16_40_33#088.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-14/Empty/2012-10-14_14_19_57#028.jpg,Empty
