caminho_imagem,classe
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-16/Empty/2013-03-16_12_45_07#009.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-16/Empty/2013-03-16_13_55_09#036.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-11/Occupied/2013-04-11_08_15_02#011.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-16/Occupied/2013-04-16_09_15_03#024.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-09/Empty/2013-04-09_07_35_01#028.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-14/Occupied/2013-03-14_09_15_55#008.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-02-24/Empty/2013-02-24_14_45_09#038.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-17/Empty/2013-03-17_17_20_13#039.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-06/Occupied/2013-03-06_15_40_11#024.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-14/Occupied/2013-04-14_17_05_12#038.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-21/Occupied/2013-03-21_14_55_10#036.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-13/Occupied/2013-03-13_12_00_07#032.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-02/Empty/2013-03-02_13_05_08#025.jpg,Empty
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-21/Occupied/2013-03-21_18_20_14#022.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-11/Occupied/2013-03-11_14_15_09#039.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-15/Occupied/2013-03-15_17_10_13#002.jpg,Occupied
/home/lucas/Downloads/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-21/Empty/2013-03-21_17_50_13#011.jpg,Empty
